1542337938,-0.288024,0.551898,-93.7824,0.06047,-0.133431,-1.63463,-12,-12,-67.2836,16.8699
1542337938,-0.283045,0.55722,-94.1116,0.0603839,-0.134615,-1.64259,-12,12,-59.4082,10.6347
1542337938,-0.275949,0.574445,-94.02,0.0594995,-0.14699,-1.64219,-12,12,-49.0656,8.54925
1542337938,-0.263931,0.586062,-93.9378,0.0588109,-0.156898,-1.64007,-12,12,-38.2704,6.76372
1542337938,-0.245847,0.609411,-93.9806,0.0574416,-0.176446,-1.64079,12,12,-27.9013,3.79614
1542337938,-0.243558,0.639741,-93.8111,0.0558645,-0.199279,-1.63765,12,12,-14.7318,1.58995
1542337938,-0.241899,0.658569,-94.1586,0.0549984,-0.211934,-1.64081,12,-3.60242,-5.1879,0.474611
1542337938,-0.236004,0.668756,-94.549,0.0542955,-0.221168,-1.64894,0,0,-0.225898,-0.541028
1542337938,-0.228679,0.674936,-94.9377,0.0535614,-0.230038,-1.65628,0,0,-0.315501,0.320199
1542337938,-0.222213,0.684379,-95.3198,0.0530347,-0.235829,-1.66316,0,0,-0.341116,-0.464148
1542337938,-0.216032,0.693764,-95.6066,0.0522497,-0.244029,-1.66819,0,0,-0.262111,-0.464056
1542337938,-0.209508,0.701718,-95.7807,0.0515107,-0.251441,-1.67158,0,0,-0.295971,-0.464503
1542337938,-0.203843,0.709043,-95.9467,0.0508302,-0.25807,-1.67444,0,0,-0.28205,-0.348283
1542337938,-0.198292,0.715224,-96.0789,0.0501915,-0.264115,-1.67679,0,0,-0.295687,-0.314176
1542337938,-0.192741,0.721691,-96.087,0.0495318,-0.270309,-1.67715,0,0,-0.258767,-0.299488
1542337938,-0.187075,0.726669,-96.1418,0.0489204,-0.27601,-1.67795,0,0,-0.294891,-0.109821
1542337938,-0.181524,0.733422,-96.1995,0.0482868,-0.281857,-1.67901,0,0,-0.242816,-0.234535
1542337938,-0.176145,0.738859,-96.1737,0.0477202,-0.287083,-1.67855,0,0,-0.294586,-0.238138
1542337938,-0.171052,0.743837,-96.2047,0.0472998,-0.290959,-1.67863,0,0,-0.259143,-0.221226
1542337938,-0.166187,0.749102,-96.2162,0.0467364,-0.296142,-1.67919,0,0,-0.230501,-0.269441
1542337938,-0.161781,0.753509,-96.206,0.0462277,-0.300812,-1.67922,0,0,-0.209514,-0.227124
1542337938,-0.157661,0.757744,-96.2389,0.0457625,-0.305081,-1.67921,0,0,-0.175187,-0.187889
1542337938,-0.153941,0.76175,-96.2382,0.0453325,-0.309013,-1.67998,0,0,-0.175331,-0.192921
1542337938,-0.150107,0.765355,-96.2517,0.0449361,-0.312635,-1.67966,0,0,-0.174286,-0.172254
1542337938,-0.14673,0.768617,-96.2291,0.0445508,-0.316161,-1.67959,0,0,-0.159556,-0.170665
1542337938,-0.143411,0.771535,-96.2045,0.0441942,-0.319438,-1.67922,0,0,-0.150377,-0.129239
1542337938,-0.14055,0.774454,-96.2221,0.043885,-0.32228,-1.67908,0,0,-0.130049,-0.137783
1542337938,-0.138089,0.777029,-96.1896,0.0436082,-0.324827,-1.67913,0,0,-0.115286,-0.138784
1542337938,-0.135914,0.779089,-96.2096,0.0433498,-0.327206,-1.67901,0,0,-0.103388,-0.086637
1542337938,-0.133969,0.781321,-96.2343,0.0431253,-0.329266,-1.6796,0,0,-0.0942902,-0.0984211
1542337938,-0.132309,0.782695,-96.2004,0.042938,-0.330985,-1.67919,0,0,-0.0855655,-0.0383428
1542337938,-0.130878,0.784411,-96.2241,0.0427658,-0.332567,-1.67912,0,0,-0.0648201,-0.0666659
1542337938,-0.129562,0.78567,-96.2192,0.0426256,-0.333853,-1.67959,0,0,-0.0614656,-0.0607903
1542337938,-0.128646,0.786414,-96.2074,0.042516,-0.33486,-1.67903,0,0,-0.0441619,-0.0573071
1542337938,-0.128074,0.787101,-96.2356,0.0424252,-0.335693,-1.67957,0,0,-0.0262491,-0.0211024
1542337938,-0.127674,0.787559,-96.2062,0.0423696,-0.336203,-1.67922,0,0,-0.0209576,-0.0224618
1542337938,-0.127502,0.787788,-96.2259,0.0423334,-0.336536,-1.67927,0,0,-0.0100763,-0.0125201
1542337938,-0.127502,0.787845,-96.2269,0.0423087,-0.336762,-1.67961,0,0,-0.0100761,-0.0125202
1542337938,-0.127616,0.787788,-96.2147,0.0422839,-0.336989,-1.67921,0,0,-0.0100761,-0.0125202
1542337938,-0.12796,0.787444,-96.2433,0.0422807,-0.337019,-1.67975,0,0,0.0168701,0.017658
1542337938,-0.12836,0.786929,-96.2238,0.0423261,-0.336603,-1.67945,0,0,0.0230586,0.0258229
1542337938,-0.128933,0.7863,-96.2297,0.0423841,-0.336071,-1.67947,0,0,0.0276765,0.0308328
1542337939,-0.129562,0.78567,-96.2199,0.0424516,-0.335453,-1.67941,0,0,0.030079,0.0344247
1542337939
